anuncio,campanha,veiculo,data,modalidade,objetivo,publico,investimento,impressoes,cliques,motivo,dentro_do_plano,par_com_denominador,chave_par
Marcasfilial_filial_acaocashback-janeiro_alcance_2301,Alcance,Meta Ads,2023-01-04,Acaocashback Janeiro,Alcance,N/a,79.12,10454,13,campanha fora do plano,False,False,Alcance | Meta Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_campo-grande,Fds2,Youtube Ads,2023-08-12,Regular,Alcance,Socios,114.0059,2488,19,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_campo-grande,Fds2,Youtube Ads,2023-08-13,Regular,Alcance,Socios,134.9683,2758,20,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_caxias-do-sul,Fds2,Youtube Ads,2023-08-10,Regular,Alcance,Socios,10.5225,379,5,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_caxias-do-sul,Fds2,Youtube Ads,2023-08-11,Regular,Alcance,Socios,31.2851,809,4,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_caxias-do-sul,Fds2,Youtube Ads,2023-08-12,Regular,Alcance,Socios,51.3199,1137,6,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_caxias-do-sul,Fds2,Youtube Ads,2023-08-13,Regular,Alcance,Socios,57.1216,1336,8,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_contagem,Fds2,Youtube Ads,2023-08-10,Regular,Alcance,Socios,3.0105,102,1,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_contagem,Fds2,Youtube Ads,2023-08-11,Regular,Alcance,Socios,15.0171,362,2,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_contagem,Fds2,Youtube Ads,2023-08-12,Regular,Alcance,Socios,16.747500000000002,462,1,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_contagem,Fds2,Youtube Ads,2023-08-13,Regular,Alcance,Socios,19.1015,525,2,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_curitiba,Fds2,Youtube Ads,2023-08-10,Regular,Alcance,Socios,20.8826,763,5,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_curitiba,Fds2,Youtube Ads,2023-08-11,Regular,Alcance,Socios,108.2742,2269,10,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_curitiba,Fds2,Youtube Ads,2023-08-12,Regular,Alcance,Socios,140.5761,2979,27,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_curitiba,Fds2,Youtube Ads,2023-08-13,Regular,Alcance,Socios,147.3658,3068,18,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_fortaleza,Fortaleza,Youtube Ads,2023-08-10,Regular,Alcance,Socios,9.4209,353,1,data fora da janela do flight,False,True,Fortaleza | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_fortaleza,Fortaleza,Youtube Ads,2023-08-11,Regular,Alcance,Socios,39.0123,896,3,data fora da janela do flight,False,True,Fortaleza | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_fortaleza,Fortaleza,Youtube Ads,2023-08-12,Regular,Alcance,Socios,48.264,1209,10,data fora da janela do flight,False,True,Fortaleza | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_fortaleza,Fortaleza,Youtube Ads,2023-08-13,Regular,Alcance,Socios,57.7215,1202,6,data fora da janela do flight,False,True,Fortaleza | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_franca,Fds2,Youtube Ads,2023-08-10,Regular,Alcance,Socios,0.1201,5,0,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_franca,Fds2,Youtube Ads,2023-08-11,Regular,Alcance,Socios,1.4714,32,0,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_franca,Fds2,Youtube Ads,2023-08-12,Regular,Alcance,Socios,2.4688,55,1,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_franca,Fds2,Youtube Ads,2023-08-13,Regular,Alcance,Socios,1.8426,29,0,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_goiania,Fds2,Youtube Ads,2023-08-10,Regular,Alcance,Socios,7.5167,266,3,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_goiania,Fds2,Youtube Ads,2023-08-11,Regular,Alcance,Socios,33.0183,856,7,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_goiania,Fds2,Youtube Ads,2023-08-12,Regular,Alcance,Socios,43.9542,999,4,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_goiania,Fds2,Youtube Ads,2023-08-13,Regular,Alcance,Socios,46.509600000000006,981,2,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_granja-viana,Fds2,Youtube Ads,2023-08-10,Regular,Alcance,Socios,1.1673,47,0,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_granja-viana,Fds2,Youtube Ads,2023-08-11,Regular,Alcance,Socios,8.2098,133,0,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_granja-viana,Fds2,Youtube Ads,2023-08-12,Regular,Alcance,Socios,12.251,213,1,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_granja-viana,Fds2,Youtube Ads,2023-08-13,Regular,Alcance,Socios,11.9746,206,2,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_joinville,Fds2,Youtube Ads,2023-08-10,Regular,Alcance,Socios,11.6786,418,1,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_joinville,Fds2,Youtube Ads,2023-08-11,Regular,Alcance,Socios,38.1325,948,6,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_joinville,Fds2,Youtube Ads,2023-08-12,Regular,Alcance,Socios,58.9014,1202,6,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_joinville,Fds2,Youtube Ads,2023-08-13,Regular,Alcance,Socios,57.9396,1220,6,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_maceio,Maceio,Youtube Ads,2023-08-10,Regular,Alcance,Socios,11.8952,464,3,data fora da janela do flight,False,True,Maceio | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_maceio,Maceio,Youtube Ads,2023-08-11,Regular,Alcance,Socios,58.6603,1396,7,data fora da janela do flight,False,True,Maceio | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_maceio,Maceio,Youtube Ads,2023-08-12,Regular,Alcance,Socios,83.3734,1672,15,data fora da janela do flight,False,True,Maceio | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_maceio,Maceio,Youtube Ads,2023-08-13,Regular,Alcance,Socios,71.0212,1675,11,data fora da janela do flight,False,True,Maceio | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_natal,Fds2,Youtube Ads,2023-08-10,Regular,Alcance,Socios,8.2823,312,2,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_natal,Fds2,Youtube Ads,2023-08-11,Regular,Alcance,Socios,43.025000000000006,1118,4,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_natal,Fds2,Youtube Ads,2023-08-12,Regular,Alcance,Socios,50.3021,1209,10,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_natal,Fds2,Youtube Ads,2023-08-13,Regular,Alcance,Socios,56.3868,1288,22,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_piracicaba,Fds2,Youtube Ads,2023-08-10,Regular,Alcance,Socios,9.5104,334,1,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_piracicaba,Fds2,Youtube Ads,2023-08-11,Regular,Alcance,Socios,34.411,750,9,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_piracicaba,Fds2,Youtube Ads,2023-08-12,Regular,Alcance,Socios,39.3806,1023,5,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_piracicaba,Fds2,Youtube Ads,2023-08-13,Regular,Alcance,Socios,46.566100000000006,1092,9,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_porto-alegre,Fds2,Youtube Ads,2023-08-10,Regular,Alcance,Socios,4.5383,160,0,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_porto-alegre,Fds2,Youtube Ads,2023-08-11,Regular,Alcance,Socios,20.9419,475,5,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_porto-alegre,Fds2,Youtube Ads,2023-08-12,Regular,Alcance,Socios,24.5255,516,4,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_porto-alegre,Fds2,Youtube Ads,2023-08-13,Regular,Alcance,Socios,25.888,517,4,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_presidente-prudente,Fds2,Youtube Ads,2023-08-10,Regular,Alcance,Socios,6.932,262,2,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_presidente-prudente,Fds2,Youtube Ads,2023-08-11,Regular,Alcance,Socios,26.3461,657,3,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_presidente-prudente,Fds2,Youtube Ads,2023-08-12,Regular,Alcance,Socios,33.2711,799,7,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_presidente-prudente,Fds2,Youtube Ads,2023-08-13,Regular,Alcance,Socios,39.0412,1057,2,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_recife,Fds2,Youtube Ads,2023-08-10,Regular,Alcance,Socios,7.7148,300,3,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_recife,Fds2,Youtube Ads,2023-08-11,Regular,Alcance,Socios,40.099,896,3,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_recife,Fds2,Youtube Ads,2023-08-12,Regular,Alcance,Socios,48.5507,1082,6,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_recife,Fds2,Youtube Ads,2023-08-13,Regular,Alcance,Socios,48.0503,1043,4,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_ribeirao-preto,Fds2,Youtube Ads,2023-08-10,Regular,Alcance,Socios,7.476,261,0,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_ribeirao-preto,Fds2,Youtube Ads,2023-08-11,Regular,Alcance,Socios,33.8914,642,4,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_ribeirao-preto,Fds2,Youtube Ads,2023-08-12,Regular,Alcance,Socios,39.5686,844,2,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_ribeirao-preto,Fds2,Youtube Ads,2023-08-13,Regular,Alcance,Socios,41.6864,905,6,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_rio-de-janeiro,Fds2,Youtube Ads,2023-08-10,Regular,Alcance,Socios,15.6611,484,3,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_rio-de-janeiro,Fds2,Youtube Ads,2023-08-11,Regular,Alcance,Socios,61.9427,1429,9,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_rio-de-janeiro,Fds2,Youtube Ads,2023-08-12,Regular,Alcance,Socios,78.05709999999999,1753,10,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_rio-de-janeiro,Fds2,Youtube Ads,2023-08-13,Regular,Alcance,Socios,94.6353,2051,10,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_salvador,Fds2,Youtube Ads,2023-08-10,Regular,Alcance,Socios,18.6746,643,8,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_salvador,Fds2,Youtube Ads,2023-08-11,Regular,Alcance,Socios,78.1833,1866,13,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_salvador,Fds2,Youtube Ads,2023-08-12,Regular,Alcance,Socios,78.0937,1825,12,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_salvador,Fds2,Youtube Ads,2023-08-13,Regular,Alcance,Socios,78.8706,1786,9,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_sao-jose-do-rio-preto,Fds2,Youtube Ads,2023-08-10,Regular,Alcance,Socios,7.3673,282,2,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_sao-jose-do-rio-preto,Fds2,Youtube Ads,2023-08-11,Regular,Alcance,Socios,35.5772,849,7,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_sao-jose-do-rio-preto,Fds2,Youtube Ads,2023-08-12,Regular,Alcance,Socios,44.6305,1033,6,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_sao-jose-do-rio-preto,Fds2,Youtube Ads,2023-08-13,Regular,Alcance,Socios,54.0585,1104,5,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_sao-jose-dos-campos,Fds2,Youtube Ads,2023-08-10,Regular,Alcance,Socios,11.8258,444,0,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_sao-jose-dos-campos,Fds2,Youtube Ads,2023-08-11,Regular,Alcance,Socios,51.6375,1165,4,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_sao-jose-dos-campos,Fds2,Youtube Ads,2023-08-12,Regular,Alcance,Socios,64.3372,1514,8,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_sao-jose-dos-campos,Fds2,Youtube Ads,2023-08-13,Regular,Alcance,Socios,69.2688,1564,4,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_sao-paulo,Fds2,Youtube Ads,2023-08-10,Regular,Alcance,Socios,103.3995,2994,8,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_sao-paulo,Fds2,Youtube Ads,2023-08-11,Regular,Alcance,Socios,917.5204,18479,117,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_sao-paulo,Fds2,Youtube Ads,2023-08-12,Regular,Alcance,Socios,924.2019,19170,149,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_sao-paulo,Fds2,Youtube Ads,2023-08-13,Regular,Alcance,Socios,976.2886,19949,123,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_sorocaba,Fds2,Youtube Ads,2023-08-10,Regular,Alcance,Socios,8.653,313,3,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_sorocaba,Fds2,Youtube Ads,2023-08-11,Regular,Alcance,Socios,30.1817,704,5,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_sorocaba,Fds2,Youtube Ads,2023-08-12,Regular,Alcance,Socios,44.482,1088,6,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_sorocaba,Fds2,Youtube Ads,2023-08-13,Regular,Alcance,Socios,44.7761,974,3,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_teresina,Fds2,Youtube Ads,2023-08-10,Regular,Alcance,Socios,8.4217,326,0,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_teresina,Fds2,Youtube Ads,2023-08-11,Regular,Alcance,Socios,34.8289,896,3,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_teresina,Fds2,Youtube Ads,2023-08-12,Regular,Alcance,Socios,51.5078,1169,3,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_teresina,Fds2,Youtube Ads,2023-08-13,Regular,Alcance,Socios,44.5168,1123,3,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_vitoria,Fds2,Youtube Ads,2023-08-10,Regular,Alcance,Socios,7.731899999999999,286,0,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_vitoria,Fds2,Youtube Ads,2023-08-11,Regular,Alcance,Socios,38.1442,990,5,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_vitoria,Fds2,Youtube Ads,2023-08-12,Regular,Alcance,Socios,54.6972,1277,6,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
Marcasfilial_filial_regular_fds2_socios_alcance_recorrentes_2308_vitoria,Fds2,Youtube Ads,2023-08-13,Regular,Alcance,Socios,49.9773,1195,7,veiculo nao planejado para a campanha,False,False,Fds2 | Youtube Ads
