id_realizado,campanha,veiculo,data,investimento,impressoes,cliques,id_bloco,no_pacing
9696,Fds3,Youtube Ads,2023-07-14,81.3699,7811,51,,False
9697,Fds3,Youtube Ads,2023-07-15,81.3729,6498,31,,False
9698,Fds3,Youtube Ads,2023-07-16,81.2946,7853,37,,False
9699,Fds3,Youtube Ads,2023-07-13,21.857,5743,14,,False
9700,Fds3,Youtube Ads,2023-07-14,43.3175,3795,24,,False
9701,Fds3,Youtube Ads,2023-07-15,43.9195,3359,20,,False
9702,Fds3,Youtube Ads,2023-07-16,43.7917,3396,23,,False
9703,Fds3,Youtube Ads,2023-07-13,175.8555,38100,126,,False
9704,Fds3,Youtube Ads,2023-07-14,340.3976,35470,187,,False
9705,Fds3,Youtube Ads,2023-07-15,345.9107,34261,202,,False
9706,Fds3,Youtube Ads,2023-07-16,344.6093,31796,182,,False
9707,Fortaleza,Youtube Ads,2023-07-14,202.3864,27487,88,,False
9708,Fortaleza,Youtube Ads,2023-07-15,202.0165,16098,122,,False
9709,Fortaleza,Youtube Ads,2023-07-16,201.5226,16586,93,,False
9710,Fds3,Youtube Ads,2023-07-13,70.9116,17687,42,,False
9711,Fds3,Youtube Ads,2023-07-14,139.5754,13275,96,,False
9712,Fds3,Youtube Ads,2023-07-15,139.4437,9533,97,,False
9713,Fds3,Youtube Ads,2023-07-16,139.4164,12030,84,,False
9714,Fds3,Youtube Ads,2023-07-13,28.1163,5020,27,,False
9715,Fds3,Youtube Ads,2023-07-14,55.2715,5297,30,,False
9716,Fds3,Youtube Ads,2023-07-15,55.3824,4253,29,,False
9717,Fds3,Youtube Ads,2023-07-16,55.0624,3987,22,,False
9718,Fds3,Youtube Ads,2023-07-13,48.8045,9564,55,,False
9719,Fds3,Youtube Ads,2023-07-14,95.9202,8752,54,,False
9720,Fds3,Youtube Ads,2023-07-15,96.128,8364,74,,False
9721,Fds3,Youtube Ads,2023-07-16,95.6758,10682,77,,False
9722,Maceio,Youtube Ads,2023-07-13,61.3021,16266,44,,False
9723,Maceio,Youtube Ads,2023-07-14,120.5709,10732,63,,False
9724,Maceio,Youtube Ads,2023-07-15,120.6932,9062,57,,False
9725,Maceio,Youtube Ads,2023-07-16,120.4078,9691,53,,False
9726,Fds3,Meta Ads,2023-07-13,3041.6400000000003,236031,1770,,False
9727,Fds3,Meta Ads,2023-07-14,4600.900000000001,352128,2435,,False
9728,Fds3,Meta Ads,2023-07-15,4869.470000000002,375900,2220,,False
9729,Fds3,Meta Ads,2023-07-16,4722.990000000001,397845,2063,,False
9730,Fds3,Youtube Ads,2023-07-13,81.3104,20488,57,,False
9731,Fds3,Youtube Ads,2023-07-14,158.3065,13884,72,,False
9732,Fds3,Youtube Ads,2023-07-15,157.8964,13378,71,,False
9733,Fds3,Youtube Ads,2023-07-16,157.013,15218,74,,False
9734,Fds3,Youtube Ads,2023-07-13,35.4484,9003,18,,False
9735,Fds3,Youtube Ads,2023-07-14,69.9215,7107,39,,False
9736,Fds3,Youtube Ads,2023-07-15,69.6805,5315,30,,False
9737,Fds3,Youtube Ads,2023-07-16,69.9928,5828,33,,False
9738,Fds3,Youtube Ads,2023-07-14,108.8617,16105,72,,False
9739,Fds3,Youtube Ads,2023-07-15,108.5938,10391,80,,False
9740,Fds3,Youtube Ads,2023-07-16,3.2112,263,1,,False
9741,Fds3,Youtube Ads,2023-07-13,28.4582,6736,13,,False
9742,Fds3,Youtube Ads,2023-07-14,56.7927,4537,23,,False
9743,Fds3,Youtube Ads,2023-07-15,56.7997,4250,22,,False
9744,Fds3,Youtube Ads,2023-07-16,56.1776,4607,28,,False
9745,Fds3,Youtube Ads,2023-07-13,80.7825,20465,63,,False
9746,Fds3,Youtube Ads,2023-07-14,156.5812,14407,103,,False
9747,Fds3,Youtube Ads,2023-07-15,156.4943,13055,86,,False
9748,Fds3,Youtube Ads,2023-07-16,156.0746,13318,79,,False
9749,Fds3,Youtube Ads,2023-07-13,61.3941,9621,62,,False
9750,Fds3,Youtube Ads,2023-07-14,120.6103,7975,60,,False
9751,Fds3,Youtube Ads,2023-07-15,120.5513,8106,45,,False
9752,Fds3,Youtube Ads,2023-07-16,2.4403,175,2,,False
9753,Fds3,Youtube Ads,2023-07-13,184.177,36930,256,,False
9754,Fds3,Youtube Ads,2023-07-14,362.0388,29800,204,,False
9755,Fds3,Youtube Ads,2023-07-15,361.26,29956,177,,False
9756,Fds3,Youtube Ads,2023-07-16,360.6087,29933,176,,False
9757,Fds3,Youtube Ads,2023-07-13,106.8499,21354,158,,False
9758,Fds3,Youtube Ads,2023-07-14,209.1345,15816,133,,False
9759,Fds3,Youtube Ads,2023-07-15,209.2139,15279,104,,False
9760,Fds3,Youtube Ads,2023-07-16,208.4486,15413,127,,False
9761,Fds3,Youtube Ads,2023-07-13,53.9495,12815,47,,False
9762,Fds3,Youtube Ads,2023-07-14,106.0526,8924,66,,False
9763,Fds3,Youtube Ads,2023-07-15,106.0022,7713,58,,False
9764,Fds3,Youtube Ads,2023-07-16,105.1778,7475,54,,False
9765,Fds3,Youtube Ads,2023-07-13,74.0773,14480,81,,False
9766,Fds3,Youtube Ads,2023-07-14,145.27,12807,108,,False
9767,Fds3,Youtube Ads,2023-07-15,145.1293,12006,79,,False
9768,Fds3,Youtube Ads,2023-07-16,144.9079,14896,82,,False
9769,Fds3,Youtube Ads,2023-07-13,867.7151,163349,1163,,False
9770,Fds3,Youtube Ads,2023-07-14,1708.383,129456,937,,False
9771,Fds3,Youtube Ads,2023-07-15,1707.5461,132532,1129,,False
9772,Fds3,Youtube Ads,2023-07-16,1707.2609,108356,1066,,False
9773,Fds3,Youtube Ads,2023-07-14,108.6908,14038,66,,False
9774,Fds3,Youtube Ads,2023-07-15,108.7623,9003,69,,False
9775,Fds3,Youtube Ads,2023-07-16,2.9865,226,0,,False
9776,Fds3,Youtube Ads,2023-07-13,55.7593,13860,47,,False
9777,Fds3,Youtube Ads,2023-07-14,109.5676,10346,85,,False
9778,Fds3,Youtube Ads,2023-07-15,109.1052,5286,61,,False
9779,Fds3,Youtube Ads,2023-07-16,6.112,329,4,,False
9780,Fds3,Youtube Ads,2023-07-14,130.9361,14276,63,,False
9781,Fds3,Youtube Ads,2023-07-15,130.8682,9924,66,,False
9782,Fds3,Youtube Ads,2023-07-16,130.1383,10902,53,,False
9783,Fds3,Meta Ads,2023-08-17,3636.440000000001,249178,1963,,False
9784,Fds3,Meta Ads,2023-08-18,5494.26,372708,2451,,False
9785,Fds3,Meta Ads,2023-08-19,6127.44,374078,2250,,False
9786,Fds3,Meta Ads,2023-08-20,6307.659999999998,353146,2163,,False
9787,Fds3,Youtube Ads,2023-07-13,33.9892,7343,13,,False
9788,Fds3,Youtube Ads,2023-07-14,68.5376,5226,47,,False
9789,Fds3,Youtube Ads,2023-07-15,68.6373,5202,28,,False
9790,Fds3,Youtube Ads,2023-07-16,68.5836,5728,32,,False
9791,Fds3,Youtube Ads,2023-07-14,102.7021,11482,59,,False
9792,Fds3,Youtube Ads,2023-07-15,101.415,7532,62,,False
9793,Fds3,Youtube Ads,2023-07-16,100.6695,7842,63,,False
9794,Fds3,Youtube Ads,2023-07-13,28.0003,5505,36,,False
9795,Fds3,Youtube Ads,2023-07-14,55.3235,4707,30,,False
9796,Fds3,Youtube Ads,2023-07-15,55.3082,4542,30,,False
9797,Fds3,Youtube Ads,2023-07-16,55.208,5595,29,,False
9798,Fds3,Youtube Ads,2023-07-14,64.6792,9849,41,,False
9799,Fds3,Youtube Ads,2023-07-15,64.442,6606,41,,False
9800,Fds3,Youtube Ads,2023-07-16,64.4328,7231,33,,False
9801,Fds3,Youtube Ads,2023-07-14,185.7027,22735,78,,False
9802,Fds3,Youtube Ads,2023-07-15,185.0242,13408,77,,False
9803,Fds3,Youtube Ads,2023-07-16,184.6337,12111,53,,False
9804,Fds3,Youtube Ads,2023-07-13,50.0522,12462,41,,False
9805,Fds3,Youtube Ads,2023-07-14,98.8993,8372,59,,False
9806,Fds3,Youtube Ads,2023-07-15,99.0106,8330,69,,False
9807,Fds3,Youtube Ads,2023-07-16,98.6733,7486,60,,False
9808,Fds3,Youtube Ads,2023-07-14,163.9501,21091,78,,False
9809,Fds3,Youtube Ads,2023-07-15,162.9746,15825,68,,False
9810,Fds3,Youtube Ads,2023-07-16,162.404,16657,103,,False
9811,Fds3,Youtube Ads,2023-07-13,31.6777,7708,27,,False
9812,Fds3,Youtube Ads,2023-07-14,63.0149,5833,43,,False
9813,Fds3,Youtube Ads,2023-07-15,62.2963,5596,25,,False
9814,Fds3,Youtube Ads,2023-07-16,62.2283,6035,47,,False
9815,Fds3,Youtube Ads,2023-07-14,23.644,2321,7,,False
9816,Fds3,Youtube Ads,2023-07-15,23.8834,1576,12,,False
9817,Fds3,Youtube Ads,2023-07-16,0.258,22,0,,False
9818,Fds3,Youtube Ads,2023-07-14,224.3735,26128,93,,False
9819,Fds3,Youtube Ads,2023-07-15,224.0866,18989,113,,False
9820,Fds3,Youtube Ads,2023-07-16,5.3167,399,4,,False
9821,Fortaleza,Youtube Ads,2023-07-13,44.2679,12333,35,,False
9822,Fortaleza,Youtube Ads,2023-07-14,87.3301,8869,75,,False
9823,Fortaleza,Youtube Ads,2023-07-15,87.281,8084,41,,False
9824,Fortaleza,Youtube Ads,2023-07-16,86.788,7506,52,,False
9825,Fds3,Youtube Ads,2023-07-13,36.0109,9123,31,,False
9826,Fds3,Youtube Ads,2023-07-14,71.3192,6281,45,,False
9827,Fds3,Youtube Ads,2023-07-15,71.1718,5641,34,,False
9828,Fds3,Youtube Ads,2023-07-16,70.7463,5741,28,,False
9829,Fds3,Youtube Ads,2023-07-14,24.3237,2709,13,,False
9830,Fds3,Youtube Ads,2023-07-15,26.0392,1589,6,,False
9831,Fds3,Youtube Ads,2023-07-16,26.0495,1817,11,,False
9832,Fds3,Youtube Ads,2023-07-13,31.6352,8134,28,,False
9833,Fds3,Youtube Ads,2023-07-14,62.6704,6083,32,,False
9834,Fds3,Youtube Ads,2023-07-15,62.4915,5364,35,,False
9835,Fds3,Youtube Ads,2023-07-16,62.3978,4986,25,,False
9836,Maceio,Youtube Ads,2023-07-14,95.144,12628,43,,False
9837,Maceio,Youtube Ads,2023-07-15,95.1949,7617,90,,False
9838,Maceio,Youtube Ads,2023-07-16,1.3244,97,1,,False
9839,Fds3,Meta Ads,2023-07-13,2028.5900000000004,132847,1254,,False
9840,Fds3,Meta Ads,2023-07-14,2676.899999999999,176750,1388,,False
9841,Fds3,Meta Ads,2023-07-15,2845.07,187557,1313,,False
9842,Fds3,Meta Ads,2023-07-16,2628.4400000000005,189333,1155,,False
9843,Fds3,Youtube Ads,2023-07-14,106.2013,11968,52,,False
9844,Fds3,Youtube Ads,2023-07-15,102.3785,7135,59,,False
9845,Fds3,Youtube Ads,2023-07-16,102.3102,8031,55,,False
9846,Fds3,Youtube Ads,2023-07-13,31.2637,6952,15,,False
9847,Fds3,Youtube Ads,2023-07-14,62.964,4611,35,,False
9848,Fds3,Youtube Ads,2023-07-15,62.6774,4241,44,,False
9849,Fds3,Youtube Ads,2023-07-16,62.3067,5094,50,,False
9850,Fds3,Youtube Ads,2023-07-14,44.7293,5362,28,,False
9851,Fds3,Youtube Ads,2023-07-15,49.059,4403,28,,False
9852,Fds3,Youtube Ads,2023-07-16,49.0166,4126,23,,False
9853,Fds3,Youtube Ads,2023-07-14,56.138,6917,34,,False
9854,Fds3,Youtube Ads,2023-07-15,56.0229,4462,24,,False
9855,Fds3,Youtube Ads,2023-07-16,56.0011,5343,36,,False
9856,Fds3,Youtube Ads,2023-07-14,81.8949,8982,52,,False
9857,Fds3,Youtube Ads,2023-07-15,81.4523,5479,60,,False
9858,Fds3,Youtube Ads,2023-07-16,81.3608,6735,42,,False
9859,Fds3,Youtube Ads,2023-07-14,85.1335,8565,28,,False
9860,Fds3,Youtube Ads,2023-07-15,84.7637,6459,37,,False
9861,Fds3,Youtube Ads,2023-07-16,84.6863,5949,45,,False
9862,Fds3,Youtube Ads,2023-07-14,168.2557,20498,94,,False
9863,Fds3,Youtube Ads,2023-07-15,168.036,15579,93,,False
9864,Fds3,Youtube Ads,2023-07-16,167.9178,14438,78,,False
9865,Fds3,Youtube Ads,2023-07-13,65.4492,17247,63,,False
9866,Fds3,Youtube Ads,2023-07-14,128.2663,10327,77,,False
9867,Fds3,Youtube Ads,2023-07-15,127.5446,7742,65,,False
9868,Fds3,Youtube Ads,2023-07-16,127.3238,9622,61,,False
9869,Fds3,Youtube Ads,2023-07-14,83.4587,10555,41,,False
9870,Fds3,Youtube Ads,2023-07-15,83.4135,9186,101,,False
9871,Fds3,Youtube Ads,2023-07-16,83.0271,12620,98,,False
9872,Fds3,Youtube Ads,2023-07-14,125.7669,14688,52,,False
9873,Fds3,Youtube Ads,2023-07-15,125.771,10265,74,,False
9874,Fds3,Youtube Ads,2023-07-16,125.4214,12071,132,,False
9875,Fds3,Youtube Ads,2023-07-13,505.0592,91780,666,,False
9876,Fds3,Youtube Ads,2023-07-14,990.2713,79315,424,,False
9877,Fds3,Youtube Ads,2023-07-15,989.6968,70921,411,,False
9878,Fds3,Youtube Ads,2023-07-16,988.5632,69384,376,,False
9879,Fds3,Youtube Ads,2023-07-13,26.2002,7041,24,,False
9880,Fds3,Youtube Ads,2023-07-14,52.472,6285,40,,False
9881,Fds3,Youtube Ads,2023-07-15,52.4674,5762,31,,False
9882,Fds3,Youtube Ads,2023-07-16,1.0335,84,1,,False
9883,Fds3,Youtube Ads,2023-07-13,34.6046,9484,22,,False
9884,Fds3,Youtube Ads,2023-07-14,68.479,5877,45,,False
9885,Fds3,Youtube Ads,2023-07-15,68.2669,4988,34,,False
9886,Fds3,Youtube Ads,2023-07-16,67.607,5177,34,,False
9887,Fds3,Youtube Ads,2023-07-14,95.1562,10862,30,,False
9888,Fds3,Youtube Ads,2023-07-15,95.3496,6478,49,,False
9889,Fds3,Youtube Ads,2023-07-16,94.5072,6253,47,,False
9890,Fds3,Meta Ads,2023-08-17,1613.11,89961,707,,False
9891,Fds3,Meta Ads,2023-08-18,2570.8600000000006,142691,1019,,False
9892,Fds3,Meta Ads,2023-08-19,2952.74,138837,911,,False
9893,Fds3,Meta Ads,2023-08-20,2871.48,128676,863,,False
9894,Fds3 Ofertasbr,Meta Ads,2024-05-16,4391.52,334430,755,,False
9895,Fds3 Ofertasbr,Meta Ads,2024-05-17,7732.05,363566,1034,,False
9896,Fds3 Ofertasbr,Meta Ads,2024-05-18,8117.6,362865,1049,,False
9897,Fds3 Ofertasbr,Meta Ads,2024-05-19,6758.83,336071,911,,False
9898,Fds3 Ofertasbr,Meta Ads,2024-06-20,5240.599999999999,617838,867,10,True
9899,Fds3 Ofertasbr,Meta Ads,2024-06-21,6166.06,817063,1190,10,True
9900,Fds3 Ofertasbr,Meta Ads,2024-06-22,6293.510000000001,815734,1165,10,True
9901,Fds3 Ofertasbr,Meta Ads,2024-06-23,6846.96,796159,1250,10,True
9902,Fds4*Adicional*Bebidas,Meta Ads,2023-02-24,4161.13,294739,1780,,False
9903,Fds4*Adicional*Bebidas,Meta Ads,2023-02-25,5467.82,396929,1995,,False
9904,Fds4*Adicional*Bebidas,Meta Ads,2023-02-26,5371.05,383394,1912,,False
9905,Fds4,Youtube Ads,2023-03-23,46.3639,5360,9,,False
9906,Fds4,Youtube Ads,2023-03-24,46.3349,6146,13,,False
9907,Fds4,Youtube Ads,2023-03-25,46.3856,7299,18,,False
9908,Fds4,Youtube Ads,2023-03-26,46.3696,8280,18,,False
9909,Fds4,Youtube Ads,2023-03-23,156.8884,17911,33,,False
9910,Fds4,Youtube Ads,2023-03-24,157.0677,21058,59,,False
9911,Fds4,Youtube Ads,2023-03-25,156.7295,23528,74,,False
9912,Fds4,Youtube Ads,2023-03-26,156.6409,25804,97,,False
9913,Fds4,Youtube Ads,2023-03-23,84.5069,9082,20,,False
9914,Fds4,Youtube Ads,2023-03-24,84.6527,11034,32,,False
9915,Fds4,Youtube Ads,2023-03-25,84.7564,12706,35,,False
9916,Fds4,Youtube Ads,2023-03-26,84.1632,13851,49,,False
9917,Fds4,Youtube Ads,2023-03-23,58.1724,6160,5,,False
9918,Fds4,Youtube Ads,2023-03-24,58.1985,7372,18,,False
9919,Fds4,Youtube Ads,2023-03-25,58.2424,8895,22,,False
9920,Fds4,Youtube Ads,2023-03-26,58.0623,9886,24,,False
9921,Fds4,Youtube Ads,2023-03-24,479.216,44087,85,,False
9922,Fds4,Youtube Ads,2023-03-25,478.849,58652,136,,False
9923,Fds4,Youtube Ads,2023-03-26,477.8913,56683,150,,False
9924,Fds4,Youtube Ads,2023-03-23,373.204,36398,90,,False
9925,Fds4,Youtube Ads,2023-03-24,382.8141,44794,100,,False
9926,Fds4,Youtube Ads,2023-03-25,383.0724,52672,109,,False
9927,Fds4,Youtube Ads,2023-03-26,40.244,5818,15,,False
9928,Fds4,Youtube Ads,2023-03-23,84.8149,9846,13,,False
9929,Fds4,Youtube Ads,2023-03-24,85.0217,11959,44,,False
9930,Fds4,Youtube Ads,2023-03-25,84.8474,13595,47,,False
9931,Fds4,Youtube Ads,2023-03-26,83.8226,15214,52,,False
9932,Fds4,Youtube Ads,2023-03-23,36.7543,4010,6,,False
9933,Fds4,Youtube Ads,2023-03-24,36.7622,4957,11,,False
9934,Fds4,Youtube Ads,2023-03-25,36.8291,6079,15,,False
9935,Fds4,Youtube Ads,2023-03-26,36.8416,6688,17,,False
9936,Fds4,Youtube Ads,2023-03-23,196.837,23260,48,,False
9937,Fds4,Youtube Ads,2023-03-24,197.0517,26455,41,,False
9938,Fds4,Youtube Ads,2023-03-25,196.6009,29654,67,,False
9939,Fds4,Youtube Ads,2023-03-26,196.5273,31928,84,,False
9940,Fds4,Youtube Ads,2023-03-23,665.7444,73727,156,,False
9941,Fds4,Youtube Ads,2023-03-24,665.68,82906,216,,False
9942,Fds4,Youtube Ads,2023-03-25,666.5152,96126,281,,False
9943,Fds4,Youtube Ads,2023-03-26,654.0382,101106,291,,False
9944,Fortaleza,Youtube Ads,2023-03-23,98.3022,11859,12,,False
9945,Fortaleza,Youtube Ads,2023-03-24,98.3218,13629,21,,False
9946,Fortaleza,Youtube Ads,2023-03-25,98.409,15213,24,,False
9947,Fortaleza,Youtube Ads,2023-03-26,97.9915,16688,56,,False
9948,Fds4,Youtube Ads,2023-03-23,76.107,9480,20,,False
9949,Fds4,Youtube Ads,2023-03-24,76.1635,10464,33,,False
9950,Fds4,Youtube Ads,2023-03-25,76.1042,11648,26,,False
9951,Fds4,Youtube Ads,2023-03-26,76.0971,12130,49,,False
9952,Fds4,Youtube Ads,2023-03-23,58.3736,6418,12,,False
9953,Fds4,Youtube Ads,2023-03-24,58.4637,7993,16,,False
9954,Fds4,Youtube Ads,2023-03-25,58.2878,8759,20,,False
9955,Fds4,Youtube Ads,2023-03-26,58.1847,9648,37,,False
9956,Maceio,Youtube Ads,2023-03-23,178.6365,19928,31,,False
9957,Maceio,Youtube Ads,2023-03-24,178.5944,23197,51,,False
9958,Maceio,Youtube Ads,2023-03-25,178.8132,26950,83,,False
9959,Maceio,Youtube Ads,2023-03-26,177.2192,29601,122,,False
9960,Fds4,Meta Ads,2023-03-23,4256.46,1447896,1233,,False
9961,Fds4,Meta Ads,2023-03-24,4469.4000000000015,1188553,1611,,False
9962,Fds4,Meta Ads,2023-03-25,4773.31,1035689,1506,,False
9963,Fds4,Meta Ads,2023-03-26,4525.18,838317,1397,,False
9964,Fds4,Youtube Ads,2023-03-23,161.7254,19462,32,,False
9965,Fds4,Youtube Ads,2023-03-24,161.6751,22268,55,,False
9966,Fds4,Youtube Ads,2023-03-25,161.7178,24711,94,,False
9967,Fds4,Youtube Ads,2023-03-26,159.6304,27525,105,,False
9968,Fds4,Youtube Ads,2023-03-23,153.206,14916,33,,False
9969,Fds4,Youtube Ads,2023-03-24,154.367,18760,49,,False
9970,Fds4,Youtube Ads,2023-03-25,154.7629,22793,64,,False
9971,Fds4,Youtube Ads,2023-03-26,151.4574,24846,70,,False
9972,Fds4,Youtube Ads,2023-03-23,48.6413,6296,17,,False
9973,Fds4,Youtube Ads,2023-03-24,48.6896,7200,13,,False
9974,Fds4,Youtube Ads,2023-03-25,48.7063,7539,15,,False
9975,Fds4,Youtube Ads,2023-03-26,48.5065,8327,22,,False
9976,Fds4,Youtube Ads,2023-03-23,61.5217,6719,6,,False
9977,Fds4,Youtube Ads,2023-03-24,61.6966,7726,17,,False
9978,Fds4,Youtube Ads,2023-03-25,61.6694,8981,33,,False
9979,Fds4,Youtube Ads,2023-03-26,61.5145,10086,34,,False
9980,Fds4,Youtube Ads,2023-03-23,113.0452,14846,13,,False
9981,Fds4,Youtube Ads,2023-03-24,113.2481,16300,29,,False
9982,Fds4,Youtube Ads,2023-03-25,113.2176,17840,46,,False
9983,Fds4,Youtube Ads,2023-03-26,112.4843,19350,50,,False
9984,Fds4,Youtube Ads,2023-03-23,120.5421,13006,25,,False
9985,Fds4,Youtube Ads,2023-03-24,120.6056,15174,46,,False
9986,Fds4,Youtube Ads,2023-03-25,120.6473,17261,32,,False
9987,Fds4,Youtube Ads,2023-03-26,120.3455,19361,39,,False
9988,Fds4,Youtube Ads,2023-03-23,198.6584,24950,40,,False
9989,Fds4,Youtube Ads,2023-03-24,198.7126,25845,29,,False
9990,Fds4,Youtube Ads,2023-03-25,198.7903,29274,62,,False
9991,Fds4,Youtube Ads,2023-03-26,198.5331,33506,100,,False
9992,Fds4,Youtube Ads,2023-03-23,178.7075,22440,35,,False
9993,Fds4,Youtube Ads,2023-03-24,178.6008,23695,43,,False
9994,Fds4,Youtube Ads,2023-03-25,178.7907,26554,64,,False
9995,Fds4,Youtube Ads,2023-03-26,178.4737,30389,95,,False
9996,Fds4,Youtube Ads,2023-03-23,112.0682,11968,20,,False
9997,Fds4,Youtube Ads,2023-03-24,112.0827,13947,29,,False
9998,Fds4,Youtube Ads,2023-03-25,112.2485,16394,51,,False
9999,Fds4,Youtube Ads,2023-03-26,111.7034,17467,44,,False
10000,Fds4,Youtube Ads,2023-03-23,271.6743,29885,64,,False
10001,Fds4,Youtube Ads,2023-03-24,271.5392,32816,66,,False
10002,Fds4,Youtube Ads,2023-03-25,272.1499,38171,115,,False
10003,Fds4,Youtube Ads,2023-03-26,269.5304,43678,122,,False
10004,Fds4,Youtube Ads,2023-03-23,3384.3642,394594,1147,,False
10005,Fds4,Youtube Ads,2023-03-24,3485.5739,531715,1308,,False
10006,Fds4,Youtube Ads,2023-03-25,3486.4297,594805,1730,,False
10007,Fds4,Youtube Ads,2023-03-26,3438.0771,606224,1731,,False
10008,Fds4,Youtube Ads,2023-03-23,94.1203,11219,11,,False
10009,Fds4,Youtube Ads,2023-03-24,94.1625,12071,17,,False
10010,Fds4,Youtube Ads,2023-03-25,94.3032,14060,32,,False
10011,Fds4,Youtube Ads,2023-03-26,94.066,15751,41,,False
10012,Fds4,Youtube Ads,2023-03-23,54.9728,6390,3,,False
10013,Fds4,Youtube Ads,2023-03-24,54.985,7698,12,,False
10014,Fds4,Youtube Ads,2023-03-25,55.0184,8778,21,,False
10015,Fds4,Youtube Ads,2023-03-26,54.8473,9640,23,,False
10016,Fds4,Youtube Ads,2023-03-23,114.169,13505,29,,False
10017,Fds4,Youtube Ads,2023-03-24,114.2026,15821,29,,False
10018,Fds4,Youtube Ads,2023-03-25,114.2602,18130,49,,False
10019,Fds4,Youtube Ads,2023-03-26,114.0146,19369,54,,False
10020,Fds4,Meta Ads,2024-05-23,2073.18,314108,330,,False
10021,Fds4,Meta Ads,2024-05-24,2262.74,329279,309,,False
10022,Fds4,Meta Ads,2024-05-25,2337.33,351511,315,,False
10023,Fds4,Meta Ads,2024-05-26,2018.59,308908,298,,False
10024,Fds4,Meta Ads,2023-03-23,1791.4599999999998,599665,583,,False
10025,Fds4,Meta Ads,2023-03-24,1923.38,529775,773,,False
10026,Fds4,Meta Ads,2023-03-25,2055.9999999999995,492504,666,,False
10027,Fds4,Meta Ads,2023-03-26,1901.9000000000003,429861,684,,False
10028,Fds4,Meta Ads,2023-02-24,1172.84,246470,2082,,False
10029,Fds4,Meta Ads,2023-02-25,1269.78,257977,2281,,False
10030,Fds4,Meta Ads,2023-02-26,1007.38,233739,2021,,False
10031,Fds4,Meta Ads,2023-02-24,2193.62,336675,3194,,False
10032,Fds4,Meta Ads,2023-02-25,2048.48,324503,3261,,False
10033,Fds4,Meta Ads,2023-02-26,2657.9,469425,3961,,False
10034,Fds4,Meta Ads,2023-02-24,977.35,196889,1799,,False
10035,Fds4,Meta Ads,2023-02-25,1378.59,260593,2518,,False
10036,Fds4,Meta Ads,2023-02-26,1094.06,253425,2177,,False
10037,Fds4,Meta Ads,2023-02-24,1131.84,122365,1637,,False
10038,Fds4,Meta Ads,2023-02-25,1187.54,125723,1796,,False
10039,Fds4,Meta Ads,2023-02-26,1130.62,144878,1881,,False
10040,Fds4,Meta Ads,2023-02-24,2450.28,272257,2971,,False
10041,Fds4,Meta Ads,2023-02-25,2223.89,244558,3194,,False
10042,Fds4,Meta Ads,2023-02-26,2225.83,277968,3349,,False
10043,Fds4,Meta Ads,2023-02-24,1132.09,125840,1898,,False
10044,Fds4,Meta Ads,2023-02-25,1196.83,123183,2152,,False
10045,Fds4,Meta Ads,2023-02-26,1121.08,127612,2158,,False
10046,Fds4,Meta Ads,2023-12-20,1902.64,201803,413,,False
10047,Fds4,Meta Ads,2023-12-21,9096.489999999998,812354,2302,,False
10048,Fds4,Meta Ads,2023-12-22,9368.77,853574,2089,,False
10049,Fds4,Meta Ads,2023-12-23,9355.19,861597,1994,,False
10050,Fds4,Meta Ads,2023-12-24,7835.110000000001,708776,1558,,False
10051,Fds4,Meta Ads,2024-02-21,1779.61,178780,744,,False
10052,Fds4,Meta Ads,2024-02-22,13555.24,1133793,5300,,False
10053,Fds4,Meta Ads,2024-02-23,14098.04,1167150,4464,,False
10054,Fds4,Meta Ads,2024-02-24,14478.57,1177352,4328,,False
10055,Fds4,Meta Ads,2024-02-25,15589.54,1126552,3693,,False
10056,Fds4,Meta Ads,2024-03-21,9339.49,973445,2215,,False
10057,Fds4,Meta Ads,2024-03-22,10001.850000000004,970413,2105,,False
10058,Fds4,Meta Ads,2024-03-23,9601.06,899687,1890,,False
10059,Fds4,Meta Ads,2024-03-24,9532.6,715009,1798,,False
10060,Fds4,Meta Ads,2024-05-23,1802.8,137363,242,,False
10061,Fds4,Meta Ads,2024-05-24,2046.35,145063,262,,False
10062,Fds4,Meta Ads,2024-05-25,2043.81,142353,232,,False
10063,Fds4,Meta Ads,2024-05-26,1943.52,119718,241,,False
10064,Fds4,Youtube Ads,2024-05-23,3078.3774,65631,412,,False
10065,Fds4,Youtube Ads,2024-05-24,3097.7222,75758,397,,False
10066,Fds4,Youtube Ads,2024-05-25,3104.37,78950,527,,False
10067,Fds4,Youtube Ads,2024-05-26,3108.0255,81187,486,,False
10068,Fds4,Meta Ads,2024-06-27,3587.52,211871,405,,False
10069,Fds4,Meta Ads,2024-06-28,4762.51,221714,422,,False
10070,Fds4,Meta Ads,2024-06-29,5036.93,220100,417,,False
10071,Fds4,Meta Ads,2024-06-30,5799.24,218805,509,,False
10072,Fds4,Meta Ads,2023-02-24,3502.36,216741,387,,False
10073,Fds4,Meta Ads,2023-02-25,3855.5,72568,312,,False
10074,Fds4,Meta Ads,2023-02-26,3269.25,23371,178,,False
10075,Fds4,Meta Ads,2023-02-24,7027.370000000001,387687,591,,False
10076,Fds4,Meta Ads,2023-02-25,7632.24,125381,491,,False
10077,Fds4,Meta Ads,2023-02-26,4678.65,32170,208,,False
10078,Fds4,Meta Ads,2023-02-24,3520.83,254074,336,,False
