entrega_id,campaign_name,Campanha,Veiculo,campanha_veiculo,Modalidade,Objetivo,Publico,data,investimento_realizado,impressoes_realizadas,cliques_realizados,dentro_do_plano,motivo_fora
5725,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_contagem,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-02,45.4587,5588,26,False,veiculo fora do plano da campanha
5726,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_curitiba,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-30,269.8151,49609,335,False,veiculo fora do plano da campanha
5727,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_curitiba,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-31,269.3639,18903,146,False,veiculo fora do plano da campanha
5728,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_curitiba,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-01,268.6954,21236,150,False,veiculo fora do plano da campanha
5729,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_curitiba,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-02,268.5063,19432,137,False,veiculo fora do plano da campanha
5730,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_fortaleza,Fortaleza,Youtube Ads,Fortaleza | Youtube Ads,Regular,Trafego,Socios,2023-03-30,30.702,8744,46,False,data fora da janela
5731,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_fortaleza,Fortaleza,Youtube Ads,Fortaleza | Youtube Ads,Regular,Trafego,Socios,2023-03-31,30.6894,2351,21,False,data fora da janela
5732,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_fortaleza,Fortaleza,Youtube Ads,Fortaleza | Youtube Ads,Regular,Trafego,Socios,2023-04-01,30.5806,2341,13,False,data fora da janela
5733,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_fortaleza,Fortaleza,Youtube Ads,Fortaleza | Youtube Ads,Regular,Trafego,Socios,2023-04-02,30.6126,3827,26,False,data fora da janela
5734,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_goiania,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-30,33.7725,7064,49,False,veiculo fora do plano da campanha
5735,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_goiania,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-31,33.7856,2412,17,False,veiculo fora do plano da campanha
5736,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_goiania,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-01,33.6127,1987,15,False,veiculo fora do plano da campanha
5737,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_goiania,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-02,33.3486,1775,12,False,veiculo fora do plano da campanha
5738,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_joinville,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-30,33.5255,5276,32,False,veiculo fora do plano da campanha
5739,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_joinville,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-31,33.3127,1885,17,False,veiculo fora do plano da campanha
5740,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_joinville,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-01,33.2417,1191,11,False,veiculo fora do plano da campanha
5741,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_joinville,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-02,33.2179,1521,7,False,veiculo fora do plano da campanha
5742,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_maceio,Maceio,Youtube Ads,Maceio | Youtube Ads,Regular,Trafego,Socios,2023-03-30,133.8077,27896,203,False,data fora da janela
5743,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_maceio,Maceio,Youtube Ads,Maceio | Youtube Ads,Regular,Trafego,Socios,2023-03-31,133.6694,12568,73,False,data fora da janela
5744,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_maceio,Maceio,Youtube Ads,Maceio | Youtube Ads,Regular,Trafego,Socios,2023-04-01,133.2438,10398,81,False,data fora da janela
5745,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_maceio,Maceio,Youtube Ads,Maceio | Youtube Ads,Regular,Trafego,Socios,2023-04-02,133.0744,8373,54,False,data fora da janela
5746,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_na,Fds1,Meta Ads,Fds1 | Meta Ads,Regular,Trafego,Socios,2023-03-30,2100.49,155734,1549,False,data fora da janela
5747,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_na,Fds1,Meta Ads,Fds1 | Meta Ads,Regular,Trafego,Socios,2023-03-31,4484.85,358424,2917,False,data fora da janela
5748,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_na,Fds1,Meta Ads,Fds1 | Meta Ads,Regular,Trafego,Socios,2023-04-01,4878.219999999998,465857,2966,False,data fora da janela
5749,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_na,Fds1,Meta Ads,Fds1 | Meta Ads,Regular,Trafego,Socios,2023-04-02,4586.180000000002,474462,2597,False,data fora da janela
5750,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_natal,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-30,51.1974,10288,61,False,veiculo fora do plano da campanha
5751,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_natal,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-31,51.0203,3585,28,False,veiculo fora do plano da campanha
5752,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_natal,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-01,50.916,4331,27,False,veiculo fora do plano da campanha
5753,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_natal,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-02,50.8228,4788,33,False,veiculo fora do plano da campanha
5754,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_piracicaba,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-30,62.4771,11378,88,False,veiculo fora do plano da campanha
5755,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_piracicaba,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-31,62.4614,5203,44,False,veiculo fora do plano da campanha
5756,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_piracicaba,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-01,62.4985,12625,71,False,veiculo fora do plano da campanha
5757,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_piracicaba,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-02,62.2146,20336,110,False,veiculo fora do plano da campanha
5758,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_porto*alegre,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-30,20.1928,3798,16,False,veiculo fora do plano da campanha
5759,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_porto*alegre,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-31,20.1404,1459,12,False,veiculo fora do plano da campanha
5760,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_porto*alegre,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-01,20.1561,1150,7,False,veiculo fora do plano da campanha
5761,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_porto*alegre,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-02,19.2766,1115,3,False,veiculo fora do plano da campanha
5762,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_presidente*prudente,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-30,24.2684,4408,33,False,veiculo fora do plano da campanha
5763,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_presidente*prudente,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-31,23.89,1826,16,False,veiculo fora do plano da campanha
5764,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_presidente*prudente,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-01,23.6803,2664,15,False,veiculo fora do plano da campanha
5765,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_presidente*prudente,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-02,24.0405,3662,32,False,veiculo fora do plano da campanha
5766,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_recife,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-30,56.2479,21326,101,False,veiculo fora do plano da campanha
5767,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_recife,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-31,56.0464,22440,87,False,veiculo fora do plano da campanha
5768,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_recife,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-01,55.9273,23387,87,False,veiculo fora do plano da campanha
5769,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_recife,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-02,55.8556,23809,145,False,veiculo fora do plano da campanha
5770,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_ribeirao*preto,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-30,57.1283,9505,55,False,veiculo fora do plano da campanha
5771,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_ribeirao*preto,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-31,57.2208,3410,21,False,veiculo fora do plano da campanha
5772,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_ribeirao*preto,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-01,56.9911,4866,25,False,veiculo fora do plano da campanha
5773,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_ribeirao*preto,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-02,56.9385,5161,32,False,veiculo fora do plano da campanha
5774,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_rio*de*janeiro,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-30,59.5043,14249,78,False,veiculo fora do plano da campanha
5775,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_rio*de*janeiro,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-31,59.5407,3617,19,False,veiculo fora do plano da campanha
5776,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_rio*de*janeiro,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-01,59.2454,5022,41,False,veiculo fora do plano da campanha
5777,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_rio*de*janeiro,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-02,59.3829,5759,33,False,veiculo fora do plano da campanha
5778,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_salvador,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-30,74.8553,13521,84,False,veiculo fora do plano da campanha
5779,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_salvador,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-31,74.866,4488,39,False,veiculo fora do plano da campanha
5780,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_salvador,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-01,74.601,3972,48,False,veiculo fora do plano da campanha
5781,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_salvador,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-02,74.1303,3702,33,False,veiculo fora do plano da campanha
5782,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_sao*jose*do*rio*preto,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-30,27.2046,5334,32,False,veiculo fora do plano da campanha
5783,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_sao*jose*do*rio*preto,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-31,27.2497,1808,6,False,veiculo fora do plano da campanha
5784,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_sao*jose*do*rio*preto,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-01,26.6813,1469,7,False,veiculo fora do plano da campanha
5785,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_sao*jose*do*rio*preto,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-02,27.1654,1831,11,False,veiculo fora do plano da campanha
5786,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_sao*jose*dos*campos,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-30,105.9245,18314,140,False,veiculo fora do plano da campanha
5787,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_sao*jose*dos*campos,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-31,105.9237,8651,108,False,veiculo fora do plano da campanha
5788,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_sao*jose*dos*campos,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-01,105.6709,6313,71,False,veiculo fora do plano da campanha
5789,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_sao*jose*dos*campos,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-02,105.7019,6669,58,False,veiculo fora do plano da campanha
5790,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_sao*paulo,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-30,1529.0034,274036,1701,False,veiculo fora do plano da campanha
5791,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_sao*paulo,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-31,1530.3954,76786,603,False,veiculo fora do plano da campanha
5792,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_sao*paulo,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-01,1527.2645,66947,551,False,veiculo fora do plano da campanha
5793,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_sao*paulo,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-02,1528.3524,130966,763,False,veiculo fora do plano da campanha
5794,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_sorocaba,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-30,40.4255,7795,52,False,veiculo fora do plano da campanha
5795,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_sorocaba,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-31,40.1308,2179,21,False,veiculo fora do plano da campanha
5796,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_sorocaba,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-01,40.5723,2335,17,False,veiculo fora do plano da campanha
5797,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_sorocaba,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-02,39.3382,2636,15,False,veiculo fora do plano da campanha
5798,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_teresina,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-30,31.7504,7168,43,False,veiculo fora do plano da campanha
5799,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_teresina,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-31,31.7655,2444,16,False,veiculo fora do plano da campanha
5800,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_teresina,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-01,31.7599,3712,26,False,veiculo fora do plano da campanha
5801,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_teresina,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-02,31.6144,3580,17,False,veiculo fora do plano da campanha
5802,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_vitoria,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-30,28.3207,4307,37,False,veiculo fora do plano da campanha
5803,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_vitoria,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-03-31,28.0806,1536,6,False,veiculo fora do plano da campanha
5804,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_vitoria,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-01,28.1716,1781,12,False,veiculo fora do plano da campanha
5805,Marcasfilial_filial_regular_fds1_socios_trafego_base_2304_30-03a02-04_vitoria,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-04-02,27.9214,2099,16,False,veiculo fora do plano da campanha
5806,Marcasfilial_filial_regular_fds1_socios_trafego_base_2305_04a07_americana,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-05-04,279.2365,11680,76,False,veiculo fora do plano da campanha
5807,Marcasfilial_filial_regular_fds1_socios_trafego_base_2305_04a07_americana,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-05-05,234.3821,8452,57,False,veiculo fora do plano da campanha
5808,Marcasfilial_filial_regular_fds1_socios_trafego_base_2305_04a07_americana,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-05-06,239.8516,9889,60,False,veiculo fora do plano da campanha
5809,Marcasfilial_filial_regular_fds1_socios_trafego_base_2305_04a07_americana,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-05-07,239.5974,11532,69,False,veiculo fora do plano da campanha
5810,Marcasfilial_filial_regular_fds1_socios_trafego_base_2305_04a07_aracaju,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-05-04,244.223,9122,50,False,veiculo fora do plano da campanha
5811,Marcasfilial_filial_regular_fds1_socios_trafego_base_2305_04a07_aracaju,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-05-05,282.1012,8999,42,False,veiculo fora do plano da campanha
5812,Marcasfilial_filial_regular_fds1_socios_trafego_base_2305_04a07_aracaju,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-05-06,288.1578,9649,58,False,veiculo fora do plano da campanha
5813,Marcasfilial_filial_regular_fds1_socios_trafego_base_2305_04a07_aracaju,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-05-07,288.0547,10856,60,False,veiculo fora do plano da campanha
5814,Marcasfilial_filial_regular_fds1_socios_trafego_base_2305_04a07_bauru,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-05-04,198.5981,8338,54,False,veiculo fora do plano da campanha
5815,Marcasfilial_filial_regular_fds1_socios_trafego_base_2305_04a07_bauru,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-05-05,171.1764,6209,31,False,veiculo fora do plano da campanha
5816,Marcasfilial_filial_regular_fds1_socios_trafego_base_2305_04a07_bauru,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-05-06,171.1142,7197,42,False,veiculo fora do plano da campanha
5817,Marcasfilial_filial_regular_fds1_socios_trafego_base_2305_04a07_bauru,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-05-07,171.0468,8209,52,False,veiculo fora do plano da campanha
5818,Marcasfilial_filial_regular_fds1_socios_trafego_base_2305_04a07_blumenau,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-05-04,164.496,7549,43,False,veiculo fora do plano da campanha
5819,Marcasfilial_filial_regular_fds1_socios_trafego_base_2305_04a07_blumenau,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-05-05,245.4198,8433,28,False,veiculo fora do plano da campanha
5820,Marcasfilial_filial_regular_fds1_socios_trafego_base_2305_04a07_blumenau,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-05-06,245.5946,8968,40,False,veiculo fora do plano da campanha
5821,Marcasfilial_filial_regular_fds1_socios_trafego_base_2305_04a07_blumenau,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Trafego,Socios,2023-05-07,245.0869,10015,50,False,veiculo fora do plano da campanha
