Base,campaign_name,Campanha,Soma de Cliques,Data,Data de Inicio,Data de Termino,Soma de Dias_Veiculacao,Soma de Impressoes,Soma de Investimento,Modalidade,Objetivo,Publico,Veiculo,real_id
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309,Fds1 Out,419,2023-09-29,,,,117350,2105.09,Regular,Alcance,Socios,Meta Ads,6330
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_alagoas,Fds1 Out,8,2023-09-28,,,,808,23.0348,Regular,Alcance,Socios,Youtube Ads,6331
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_alagoas,Fds1 Out,5,2023-09-29,,,,881,36.3677,Regular,Alcance,Socios,Youtube Ads,6332
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_alagoas,Fds1 Out,8,2023-09-30,,,,1202,53.3004,Regular,Alcance,Socios,Youtube Ads,6333
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_bahia,Fds1 Out,9,2023-09-28,,,,1246,41.6005,Regular,Alcance,Socios,Youtube Ads,6334
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_bahia,Fds1 Out,5,2023-09-29,,,,1293,54.7924,Regular,Alcance,Socios,Youtube Ads,6335
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_bahia,Fds1 Out,10,2023-09-30,,,,2193,117.2257,Regular,Alcance,Socios,Youtube Ads,6336
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_ceara,Fds1 Out,1,2023-09-28,,,,538,16.3763,Regular,Alcance,Socios,Youtube Ads,6337
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_ceara,Fds1 Out,4,2023-09-29,,,,582,21.6744,Regular,Alcance,Socios,Youtube Ads,6338
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_ceara,Fds1 Out,7,2023-09-30,,,,908,43.9686,Regular,Alcance,Socios,Youtube Ads,6339
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_distrito-federal,Fds1 Out,16,2023-09-28,,,,2226,80.5415,Regular,Alcance,Socios,Youtube Ads,6340
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_distrito-federal,Fds1 Out,17,2023-09-29,,,,2045,93.972,Regular,Alcance,Socios,Youtube Ads,6341
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_distrito-federal,Fds1 Out,22,2023-09-30,,,,2978,158.7382,Regular,Alcance,Socios,Youtube Ads,6342
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_espirito-santo,Fds1 Out,6,2023-09-28,,,,955,33.8424,Regular,Alcance,Socios,Youtube Ads,6343
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_espirito-santo,Fds1 Out,4,2023-09-29,,,,982,39.8884,Regular,Alcance,Socios,Youtube Ads,6344
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_espirito-santo,Fds1 Out,13,2023-09-30,,,,1375,74.7517,Regular,Alcance,Socios,Youtube Ads,6345
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_goias,Fds1 Out,5,2023-09-28,,,,547,18.1546,Regular,Alcance,Socios,Youtube Ads,6346
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_goias,Fds1 Out,2,2023-09-29,,,,549,21.8459,Regular,Alcance,Socios,Youtube Ads,6347
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_goias,Fds1 Out,3,2023-09-30,,,,972,50.3211,Regular,Alcance,Socios,Youtube Ads,6348
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_mato-grosso-do-sul,Fds1 Out,10,2023-09-28,,,,1119,37.7107,Regular,Alcance,Socios,Youtube Ads,6349
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_mato-grosso-do-sul,Fds1 Out,1,2023-09-29,,,,1347,55.2517,Regular,Alcance,Socios,Youtube Ads,6350
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_mato-grosso-do-sul,Fds1 Out,20,2023-09-30,,,,1940,94.8231,Regular,Alcance,Socios,Youtube Ads,6351
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_minas-gerais,Fds1 Out,2,2023-09-28,,,,468,13.7164,Regular,Alcance,Socios,Youtube Ads,6352
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_minas-gerais,Fds1 Out,5,2023-09-29,,,,628,25.6164,Regular,Alcance,Socios,Youtube Ads,6353
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_minas-gerais,Fds1 Out,4,2023-09-30,,,,648,25.4849,Regular,Alcance,Socios,Youtube Ads,6354
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_parana,Fds1 Out,5,2023-09-28,,,,1702,51.6977,Regular,Alcance,Socios,Youtube Ads,6355
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_parana,Fds1 Out,7,2023-09-29,,,,1624,71.8321,Regular,Alcance,Socios,Youtube Ads,6356
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_parana,Fds1 Out,13,2023-09-30,,,,3043,154.7958,Regular,Alcance,Socios,Youtube Ads,6357
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_pernambuco,Fds1 Out,6,2023-09-28,,,,535,18.002200000000002,Regular,Alcance,Socios,Youtube Ads,6358
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_pernambuco,Fds1 Out,8,2023-09-29,,,,606,24.7027,Regular,Alcance,Socios,Youtube Ads,6359
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_pernambuco,Fds1 Out,7,2023-09-30,,,,952,44.2076,Regular,Alcance,Socios,Youtube Ads,6360
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_piaui,Fds1 Out,2,2023-09-28,,,,492,13.3775,Regular,Alcance,Socios,Youtube Ads,6361
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_piaui,Fds1 Out,3,2023-09-29,,,,542,19.3802,Regular,Alcance,Socios,Youtube Ads,6362
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_piaui,Fds1 Out,1,2023-09-30,,,,777,38.8399,Regular,Alcance,Socios,Youtube Ads,6363
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_rio-de-janeiro,Fds1 Out,5,2023-09-28,,,,1324,45.7636,Regular,Alcance,Socios,Youtube Ads,6364
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_rio-de-janeiro,Fds1 Out,11,2023-09-29,,,,1411,68.1331,Regular,Alcance,Socios,Youtube Ads,6365
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_rio-de-janeiro,Fds1 Out,10,2023-09-30,,,,2083,109.8065,Regular,Alcance,Socios,Youtube Ads,6366
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_rio-grande-do-norte,Fds1 Out,3,2023-09-28,,,,831,24.4048,Regular,Alcance,Socios,Youtube Ads,6367
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_rio-grande-do-norte,Fds1 Out,6,2023-09-29,,,,922,36.1413,Regular,Alcance,Socios,Youtube Ads,6368
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_rio-grande-do-norte,Fds1 Out,6,2023-09-30,,,,1511,76.6149,Regular,Alcance,Socios,Youtube Ads,6369
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_rio-grande-do-sul,Fds1 Out,3,2023-09-28,,,,942,27.4122,Regular,Alcance,Socios,Youtube Ads,6370
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_rio-grande-do-sul,Fds1 Out,11,2023-09-29,,,,955,37.6035,Regular,Alcance,Socios,Youtube Ads,6371
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_rio-grande-do-sul,Fds1 Out,12,2023-09-30,,,,1485,80.2152,Regular,Alcance,Socios,Youtube Ads,6372
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_santa-catarina,Fds1 Out,4,2023-09-28,,,,1193,38.9292,Regular,Alcance,Socios,Youtube Ads,6373
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_santa-catarina,Fds1 Out,8,2023-09-29,,,,1163,52.0179,Regular,Alcance,Socios,Youtube Ads,6374
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_santa-catarina,Fds1 Out,9,2023-09-30,,,,1717,88.8851,Regular,Alcance,Socios,Youtube Ads,6375
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_sao-paulo-capital,Fds1 Out,91,2023-09-28,,,,18084,690.4697,Regular,Alcance,Socios,Youtube Ads,6376
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_sao-paulo-capital,Fds1 Out,161,2023-09-29,,,,19810,802.9737,Regular,Alcance,Socios,Youtube Ads,6377
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_sao-paulo-capital,Fds1 Out,84,2023-09-30,,,,18929,801.9535000000001,Regular,Alcance,Socios,Youtube Ads,6378
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_sao-paulo-interior,Fds1 Out,34,2023-09-28,,,,5120,179.81810000000002,Regular,Alcance,Socios,Youtube Ads,6379
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_sao-paulo-interior,Fds1 Out,128,2023-09-29,,,,18448,715.9099000000001,Regular,Alcance,Socios,Youtube Ads,6380
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_sao-paulo-interior,Fds1 Out,130,2023-09-30,,,,18778,805.6888,Regular,Alcance,Socios,Youtube Ads,6381
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_sergipe,Fds1 Out,8,2023-09-28,,,,849,24.6472,Regular,Alcance,Socios,Youtube Ads,6382
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_sergipe,Fds1 Out,3,2023-09-29,,,,847,31.5998,Regular,Alcance,Socios,Youtube Ads,6383
Realizado,Marcasfilial_filial_regular_fds1-out_socios_alcance_recorrentes_2309_sergipe,Fds1 Out,5,2023-09-30,,,,1374,65.9915,Regular,Alcance,Socios,Youtube Ads,6384
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_americana,Fds1 Set,4,2023-08-31,,,,745,21.8293,Regular,Alcance,Socios,Youtube Ads,6385
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_aracaju,Fds1 Set,5,2023-08-31,,,,1426,41.5693,Regular,Alcance,Socios,Youtube Ads,6386
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_bauru,Fds1 Set,4,2023-08-31,,,,831,24.371,Regular,Alcance,Socios,Youtube Ads,6387
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_blumenau,Fds1 Set,4,2023-08-31,,,,758,22.7439,Regular,Alcance,Socios,Youtube Ads,6388
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_brasilia,Fds1 Set,31,2023-08-31,,,,6983,263.7053,Regular,Alcance,Socios,Youtube Ads,6389
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_campinas,Fds1 Set,6,2023-08-31,,,,1596,50.8194,Regular,Alcance,Socios,Youtube Ads,6390
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_campo-grande,Fds1 Set,14,2023-08-31,,,,2269,66.4451,Regular,Alcance,Socios,Youtube Ads,6391
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_caxias-do-sul,Fds1 Set,5,2023-08-31,,,,1050,30.2497,Regular,Alcance,Socios,Youtube Ads,6392
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_contagem,Fds1 Set,3,2023-08-31,,,,543,16.6804,Regular,Alcance,Socios,Youtube Ads,6393
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_curitiba,Fds1 Set,10,2023-08-31,,,,2712,89.7431,Regular,Alcance,Socios,Youtube Ads,6394
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_fortaleza,Fortaleza,8,2023-08-31,,,,1438,42.3078,Regular,Alcance,Socios,Youtube Ads,6395
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_franca,Fds1 Set,19,2023-08-31,,,,2710,78.321,Regular,Alcance,Socios,Youtube Ads,6396
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_goiania,Fds1 Set,7,2023-08-31,,,,1072,31.794,Regular,Alcance,Socios,Youtube Ads,6397
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_granja-viana,Fds1 Set,5,2023-08-31,,,,950,30.4871,Regular,Alcance,Socios,Youtube Ads,6398
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_joinville,Fds1 Set,5,2023-08-31,,,,1329,40.5242,Regular,Alcance,Socios,Youtube Ads,6399
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_maceio,Maceio,3,2023-08-31,,,,1166,32.4129,Regular,Alcance,Socios,Youtube Ads,6400
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_natal,Fds1 Set,5,2023-08-31,,,,1382,41.5554,Regular,Alcance,Socios,Youtube Ads,6401
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_piracicaba,Fds1 Set,5,2023-08-31,,,,844,26.0763,Regular,Alcance,Socios,Youtube Ads,6402
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_porto-alegre,Fds1 Set,4,2023-08-31,,,,903,28.8669,Regular,Alcance,Socios,Youtube Ads,6403
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_presidente-prudente,Fds1 Set,7,2023-08-31,,,,690,21.1266,Regular,Alcance,Socios,Youtube Ads,6404
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_recife,Fds1 Set,10,2023-08-31,,,,1376,41.0058,Regular,Alcance,Socios,Youtube Ads,6405
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_ribeirao-preto,Fds1 Set,7,2023-08-31,,,,947,31.5617,Regular,Alcance,Socios,Youtube Ads,6406
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_rio-de-janeiro,Fds1 Set,15,2023-08-31,,,,2330,80.9077,Regular,Alcance,Socios,Youtube Ads,6407
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_salvador,Fds1 Set,32,2023-08-31,,,,4848,153.4929,Regular,Alcance,Socios,Youtube Ads,6408
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_sao-jose-do-rio-preto,Fds1 Set,5,2023-08-31,,,,1114,33.1902,Regular,Alcance,Socios,Youtube Ads,6409
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_sao-jose-dos-campos,Fds1 Set,2,2023-08-31,,,,1307,40.2294,Regular,Alcance,Socios,Youtube Ads,6410
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_sao-paulo,Fds1 Set,202,2023-08-31,,,,39467,1622.0445,Regular,Alcance,Socios,Youtube Ads,6411
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_sorocaba,Fds1 Set,7,2023-08-31,,,,867,27.7149,Regular,Alcance,Socios,Youtube Ads,6412
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_teresina,Fds1 Set,9,2023-08-31,,,,1537,42.558800000000005,Regular,Alcance,Socios,Youtube Ads,6413
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2308_vitoria,Fds1 Set,9,2023-08-31,,,,1079,36.0008,Regular,Alcance,Socios,Youtube Ads,6414
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_americana,Fds1 Set,5,2023-09-01,,,,456,19.6137,Regular,Alcance,Socios,Youtube Ads,6415
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_americana,Fds1 Set,2,2023-09-02,,,,673,27.9652,Regular,Alcance,Socios,Youtube Ads,6416
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_americana,Fds1 Set,1,2023-09-03,,,,981,46.6423,Regular,Alcance,Socios,Youtube Ads,6417
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_aracaju,Fds1 Set,11,2023-09-01,,,,2595,108.6559,Regular,Alcance,Socios,Youtube Ads,6418
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_aracaju,Fds1 Set,17,2023-09-02,,,,3313,147.6357,Regular,Alcance,Socios,Youtube Ads,6419
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_aracaju,Fds1 Set,27,2023-09-03,,,,3444,152.3897,Regular,Alcance,Socios,Youtube Ads,6420
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_bauru,Fds1 Set,10,2023-09-01,,,,1763,73.6999,Regular,Alcance,Socios,Youtube Ads,6421
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_bauru,Fds1 Set,19,2023-09-02,,,,2564,116.5454,Regular,Alcance,Socios,Youtube Ads,6422
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_bauru,Fds1 Set,19,2023-09-03,,,,2483,119.7674,Regular,Alcance,Socios,Youtube Ads,6423
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_blumenau,Fds1 Set,4,2023-09-01,,,,1564,62.621,Regular,Alcance,Socios,Youtube Ads,6424
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_blumenau,Fds1 Set,9,2023-09-02,,,,2226,115.1899,Regular,Alcance,Socios,Youtube Ads,6425
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_blumenau,Fds1 Set,13,2023-09-03,,,,2229,100.6071,Regular,Alcance,Socios,Youtube Ads,6426
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_brasilia,Fds1 Set,49,2023-09-01,,,,9792,412.5383,Regular,Alcance,Socios,Youtube Ads,6427
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_brasilia,Fds1 Set,115,2023-09-02,,,,17094,804.8852,Regular,Alcance,Socios,Youtube Ads,6428
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_brasilia,Fds1 Set,49,2023-09-03,,,,10390,437.2521,Regular,Alcance,Socios,Youtube Ads,6429
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_campinas,Fds1 Set,26,2023-09-01,,,,3302,134.8188,Regular,Alcance,Socios,Youtube Ads,6430
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_campinas,Fds1 Set,35,2023-09-02,,,,5186,252.031,Regular,Alcance,Socios,Youtube Ads,6431
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_campinas,Fds1 Set,39,2023-09-03,,,,5518,260.4919,Regular,Alcance,Socios,Youtube Ads,6432
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_campo-grande,Fds1 Set,24,2023-09-01,,,,4309,178.577,Regular,Alcance,Socios,Youtube Ads,6433
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_campo-grande,Fds1 Set,45,2023-09-02,,,,6039,282.0741,Regular,Alcance,Socios,Youtube Ads,6434
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_campo-grande,Fds1 Set,52,2023-09-03,,,,6750,312.9923,Regular,Alcance,Socios,Youtube Ads,6435
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_caxias-do-sul,Fds1 Set,3,2023-09-01,,,,592,23.6515,Regular,Alcance,Socios,Youtube Ads,6436
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_caxias-do-sul,Fds1 Set,2,2023-09-02,,,,997,46.0318,Regular,Alcance,Socios,Youtube Ads,6437
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_caxias-do-sul,Fds1 Set,4,2023-09-03,,,,1007,38.1654,Regular,Alcance,Socios,Youtube Ads,6438
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_contagem,Fds1 Set,11,2023-09-01,,,,1372,63.6383,Regular,Alcance,Socios,Youtube Ads,6439
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_contagem,Fds1 Set,13,2023-09-02,,,,1961,88.398,Regular,Alcance,Socios,Youtube Ads,6440
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_contagem,Fds1 Set,13,2023-09-03,,,,1976,98.2311,Regular,Alcance,Socios,Youtube Ads,6441
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_curitiba,Fds1 Set,19,2023-09-01,,,,5511,247.0781,Regular,Alcance,Socios,Youtube Ads,6442
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_curitiba,Fds1 Set,81,2023-09-02,,,,11363,519.9048,Regular,Alcance,Socios,Youtube Ads,6443
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_curitiba,Fds1 Set,92,2023-09-03,,,,14365,689.1786,Regular,Alcance,Socios,Youtube Ads,6444
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_fortaleza,Fortaleza,15,2023-09-01,,,,2873,115.9186,Regular,Alcance,Socios,Youtube Ads,6445
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_fortaleza,Fortaleza,19,2023-09-02,,,,4005,179.7493,Regular,Alcance,Socios,Youtube Ads,6446
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_fortaleza,Fortaleza,36,2023-09-03,,,,4515,214.4501,Regular,Alcance,Socios,Youtube Ads,6447
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_franca,Fds1 Set,10,2023-09-01,,,,1754,80.43469999999999,Regular,Alcance,Socios,Youtube Ads,6448
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_franca,Fds1 Set,18,2023-09-02,,,,2879,127.8126,Regular,Alcance,Socios,Youtube Ads,6449
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_franca,Fds1 Set,9,2023-09-03,,,,2806,126.4794,Regular,Alcance,Socios,Youtube Ads,6450
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_goiania,Fds1 Set,15,2023-09-01,,,,2347,93.3274,Regular,Alcance,Socios,Youtube Ads,6451
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_goiania,Fds1 Set,21,2023-09-02,,,,3332,156.38600000000002,Regular,Alcance,Socios,Youtube Ads,6452
Realizado,Marcasfilial_filial_regular_fds1-set_socios_alcance_pouco-frequentes_2309_goiania,Fds1 Set,20,2023-09-03,,,,3521,168.20780000000002,Regular,Alcance,Socios,Youtube Ads,6453
