Base,campaign_name,Campanha,Soma de Cliques,Data,Data de Inicio,Data de Termino,Soma de Dias_Veiculacao,Soma de Impressoes,Soma de Investimento,Modalidade,Objetivo,Publico,Veiculo,linha_id,motivo
Realizado,Marcasfilial_filial_regular_fds2_socios_trafego_recorrentes_2307_06a09_sao*jose*dos*campos,Fds2,36,2023-07-08,,,,7192,94.1895,Regular,Trafego,Socios,Youtube Ads,8365,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds2_socios_trafego_recorrentes_2307_06a09_sao*jose*dos*campos,Fds2,79,2023-07-09,,,,8453,94.2571,Regular,Trafego,Socios,Youtube Ads,8366,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds2_socios_trafego_recorrentes_2307_06a09_sao*paulo,Fds2,510,2023-07-06,,,,97783,837.2188,Regular,Trafego,Socios,Youtube Ads,8367,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds2_socios_trafego_recorrentes_2307_06a09_sao*paulo,Fds2,377,2023-07-07,,,,70920,878.8009,Regular,Trafego,Socios,Youtube Ads,8368,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds2_socios_trafego_recorrentes_2307_06a09_sao*paulo,Fds2,363,2023-07-08,,,,72295,876.6806,Regular,Trafego,Socios,Youtube Ads,8369,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds2_socios_trafego_recorrentes_2307_06a09_sao*paulo,Fds2,499,2023-07-09,,,,65981,881.603,Regular,Trafego,Socios,Youtube Ads,8370,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds2_socios_trafego_recorrentes_2307_06a09_sorocaba,Fds2,38,2023-07-06,,,,5396,45.6835,Regular,Trafego,Socios,Youtube Ads,8371,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds2_socios_trafego_recorrentes_2307_06a09_sorocaba,Fds2,33,2023-07-07,,,,5907,45.9812,Regular,Trafego,Socios,Youtube Ads,8372,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds2_socios_trafego_recorrentes_2307_06a09_sorocaba,Fds2,28,2023-07-08,,,,5395,45.9155,Regular,Trafego,Socios,Youtube Ads,8373,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds2_socios_trafego_recorrentes_2307_06a09_sorocaba,Fds2,47,2023-07-09,,,,6343,45.9844,Regular,Trafego,Socios,Youtube Ads,8374,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds2_socios_trafego_recorrentes_2307_06a09_teresina,Fds2,60,2023-07-06,,,,8411,59.9169,Regular,Trafego,Socios,Youtube Ads,8375,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds2_socios_trafego_recorrentes_2307_06a09_teresina,Fds2,34,2023-07-07,,,,5687,59.8978,Regular,Trafego,Socios,Youtube Ads,8376,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds2_socios_trafego_recorrentes_2307_06a09_teresina,Fds2,18,2023-07-08,,,,4387,59.357,Regular,Trafego,Socios,Youtube Ads,8377,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds2_socios_trafego_recorrentes_2307_06a09_teresina,Fds2,36,2023-07-09,,,,5881,60.2336,Regular,Trafego,Socios,Youtube Ads,8378,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds2_socios_trafego_recorrentes_2307_06a09_vitoria,Fds2,40,2023-07-06,,,,11061,71.0659,Regular,Trafego,Socios,Youtube Ads,8379,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds2_socios_trafego_recorrentes_2307_06a09_vitoria,Fds2,38,2023-07-07,,,,7084,71.2986,Regular,Trafego,Socios,Youtube Ads,8380,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds2_socios_trafego_recorrentes_2307_06a09_vitoria,Fds2,41,2023-07-08,,,,6212,71.4622,Regular,Trafego,Socios,Youtube Ads,8381,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds2_socios_trafego_recorrentes_2307_06a09_vitoria,Fds2,55,2023-07-09,,,,6209,71.4053,Regular,Trafego,Socios,Youtube Ads,8382,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds2_socios_trafego_recorrentes_2308,Fds2,803,2023-08-10,,,,94277,2018.7,Regular,Trafego,Socios,Meta Ads,8383,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_fds2_socios_trafego_recorrentes_2308,Fds2,1144,2023-08-11,,,,170519,3305.67,Regular,Trafego,Socios,Meta Ads,8384,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_fds2_socios_trafego_recorrentes_2308,Fds2,1092,2023-08-12,,,,186498,3545.66,Regular,Trafego,Socios,Meta Ads,8385,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_fds2_socios_trafego_recorrentes_2308,Fds2,934,2023-08-13,,,,201799,3450.9700000000007,Regular,Trafego,Socios,Meta Ads,8386,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_fds2-ofertasbr_socios_alcance_base_2406,Fds2 Ofertasbr,671,2024-06-13,,,,413364,3640.75,Regular,Alcance,Socios,Meta Ads,8387,dentro do plano
Realizado,Marcasfilial_filial_regular_fds2-ofertasbr_socios_alcance_base_2406,Fds2 Ofertasbr,912,2024-06-14,,,,501916,6841.860000000001,Regular,Alcance,Socios,Meta Ads,8388,dentro do plano
Realizado,Marcasfilial_filial_regular_fds2-ofertasbr_socios_alcance_base_2406,Fds2 Ofertasbr,964,2024-06-15,,,,505342,7069.48,Regular,Alcance,Socios,Meta Ads,8389,dentro do plano
Realizado,Marcasfilial_filial_regular_fds2-ofertasbr_socios_alcance_base_2406,Fds2 Ofertasbr,949,2024-06-16,,,,455349,6995.04,Regular,Alcance,Socios,Meta Ads,8390,dentro do plano
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_base_2405,Fds3,298,2024-05-16,,,,313321,1771.94,Regular,Alcance,Nao Socios,Meta Ads,8391,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_base_2405,Fds3,362,2024-05-17,,,,388399,2371.41,Regular,Alcance,Nao Socios,Meta Ads,8392,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_base_2405,Fds3,336,2024-05-18,,,,360873,2422.84,Regular,Alcance,Nao Socios,Meta Ads,8393,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_base_2405,Fds3,359,2024-05-19,,,,322754,2125.65,Regular,Alcance,Nao Socios,Meta Ads,8394,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_americana,Fds3,3,2023-03-16,,,,5592,46.3026,Regular,Alcance,Nao Socios,Youtube Ads,8395,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_americana,Fds3,7,2023-03-17,,,,6434,46.3103,Regular,Alcance,Nao Socios,Youtube Ads,8396,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_americana,Fds3,8,2023-03-18,,,,6182,46.3585,Regular,Alcance,Nao Socios,Youtube Ads,8397,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_americana,Fds3,6,2023-03-19,,,,5871,46.115,Regular,Alcance,Nao Socios,Youtube Ads,8398,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_aracaju,Fds3,0,2023-03-16,,,,18,0.3643,Regular,Alcance,Nao Socios,Youtube Ads,8399,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_aracaju,Fds3,35,2023-03-17,,,,18646,208.7852,Regular,Alcance,Nao Socios,Youtube Ads,8400,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_aracaju,Fds3,47,2023-03-18,,,,26712,208.5902,Regular,Alcance,Nao Socios,Youtube Ads,8401,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_aracaju,Fds3,54,2023-03-19,,,,26675,208.1799,Regular,Alcance,Nao Socios,Youtube Ads,8402,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_bauru,Fds3,4,2023-03-16,,,,9230,84.0609,Regular,Alcance,Nao Socios,Youtube Ads,8403,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_bauru,Fds3,19,2023-03-17,,,,10717,84.6334,Regular,Alcance,Nao Socios,Youtube Ads,8404,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_bauru,Fds3,6,2023-03-18,,,,10451,84.6264,Regular,Alcance,Nao Socios,Youtube Ads,8405,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_bauru,Fds3,20,2023-03-19,,,,10138,84.5021,Regular,Alcance,Nao Socios,Youtube Ads,8406,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_blumenau,Fds3,0,2023-03-16,,,,3,0.0264,Regular,Alcance,Nao Socios,Youtube Ads,8407,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_blumenau,Fds3,17,2023-03-17,,,,6884,77.429,Regular,Alcance,Nao Socios,Youtube Ads,8408,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_blumenau,Fds3,15,2023-03-18,,,,10734,77.4238,Regular,Alcance,Nao Socios,Youtube Ads,8409,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_blumenau,Fds3,12,2023-03-19,,,,9888,77.2211,Regular,Alcance,Nao Socios,Youtube Ads,8410,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_brasilia,Fds3,48,2023-03-16,,,,27459,358.8766,Regular,Alcance,Nao Socios,Youtube Ads,8411,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_brasilia,Fds3,54,2023-03-17,,,,46010,358.8609,Regular,Alcance,Nao Socios,Youtube Ads,8412,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_brasilia,Fds3,41,2023-03-18,,,,45494,358.9065,Regular,Alcance,Nao Socios,Youtube Ads,8413,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_brasilia,Fds3,69,2023-03-19,,,,44117,358.1343,Regular,Alcance,Nao Socios,Youtube Ads,8414,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_campinas,Fds3,114,2023-03-16,,,,37783,371.3786,Regular,Alcance,Nao Socios,Youtube Ads,8415,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_campinas,Fds3,83,2023-03-17,,,,46433,383.2697,Regular,Alcance,Nao Socios,Youtube Ads,8416,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_campinas,Fds3,120,2023-03-18,,,,45804,383.219,Regular,Alcance,Nao Socios,Youtube Ads,8417,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_campinas,Fds3,123,2023-03-19,,,,43307,381.5706,Regular,Alcance,Nao Socios,Youtube Ads,8418,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_campo*grande,Fds3,13,2023-03-16,,,,9851,84.6562,Regular,Alcance,Nao Socios,Youtube Ads,8419,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_campo*grande,Fds3,25,2023-03-17,,,,11716,84.7425,Regular,Alcance,Nao Socios,Youtube Ads,8420,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_campo*grande,Fds3,30,2023-03-18,,,,11517,84.633,Regular,Alcance,Nao Socios,Youtube Ads,8421,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_campo*grande,Fds3,30,2023-03-19,,,,10963,84.5724,Regular,Alcance,Nao Socios,Youtube Ads,8422,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_caxias*do*sul,Fds3,17,2023-03-16,,,,12481,123.9888,Regular,Alcance,Nao Socios,Youtube Ads,8423,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_caxias*do*sul,Fds3,30,2023-03-17,,,,15977,124.7511,Regular,Alcance,Nao Socios,Youtube Ads,8424,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_caxias*do*sul,Fds3,46,2023-03-18,,,,15743,124.5549,Regular,Alcance,Nao Socios,Youtube Ads,8425,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_caxias*do*sul,Fds3,40,2023-03-19,,,,15127,124.5199,Regular,Alcance,Nao Socios,Youtube Ads,8426,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_contagem,Fds3,36,2023-03-16,,,,24423,196.3947,Regular,Alcance,Nao Socios,Youtube Ads,8427,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_contagem,Fds3,49,2023-03-17,,,,26272,196.6413,Regular,Alcance,Nao Socios,Youtube Ads,8428,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_contagem,Fds3,48,2023-03-18,,,,25997,196.7269,Regular,Alcance,Nao Socios,Youtube Ads,8429,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_contagem,Fds3,43,2023-03-19,,,,25459,196.3776,Regular,Alcance,Nao Socios,Youtube Ads,8430,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_curitiba,Fds3,122,2023-03-16,,,,71032,660.0564,Regular,Alcance,Nao Socios,Youtube Ads,8431,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_curitiba,Fds3,155,2023-03-17,,,,79938,666.7194,Regular,Alcance,Nao Socios,Youtube Ads,8432,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_curitiba,Fds3,165,2023-03-18,,,,81015,666.8099,Regular,Alcance,Nao Socios,Youtube Ads,8433,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_curitiba,Fds3,180,2023-03-19,,,,79033,665.1017,Regular,Alcance,Nao Socios,Youtube Ads,8434,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_fortaleza,Fortaleza,12,2023-03-16,,,,12512,98.1144,Regular,Alcance,Nao Socios,Youtube Ads,8435,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_fortaleza,Fortaleza,8,2023-03-17,,,,13947,98.2039,Regular,Alcance,Nao Socios,Youtube Ads,8436,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_fortaleza,Fortaleza,7,2023-03-18,,,,13814,98.1646,Regular,Alcance,Nao Socios,Youtube Ads,8437,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_fortaleza,Fortaleza,12,2023-03-19,,,,12772,97.9476,Regular,Alcance,Nao Socios,Youtube Ads,8438,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_goiania,Fds3,19,2023-03-16,,,,9208,76.0507,Regular,Alcance,Nao Socios,Youtube Ads,8439,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_goiania,Fds3,16,2023-03-17,,,,10652,76.1165,Regular,Alcance,Nao Socios,Youtube Ads,8440,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_goiania,Fds3,12,2023-03-18,,,,10574,76.056,Regular,Alcance,Nao Socios,Youtube Ads,8441,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_goiania,Fds3,16,2023-03-19,,,,10398,75.8145,Regular,Alcance,Nao Socios,Youtube Ads,8442,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_joinville,Fds3,6,2023-03-16,,,,6387,57.7397,Regular,Alcance,Nao Socios,Youtube Ads,8443,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_joinville,Fds3,8,2023-03-17,,,,7729,58.4104,Regular,Alcance,Nao Socios,Youtube Ads,8444,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_joinville,Fds3,16,2023-03-18,,,,7589,58.4737,Regular,Alcance,Nao Socios,Youtube Ads,8445,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_joinville,Fds3,13,2023-03-19,,,,7329,58.3664,Regular,Alcance,Nao Socios,Youtube Ads,8446,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_maceio,Maceio,18,2023-03-16,,,,20825,178.2235,Regular,Alcance,Nao Socios,Youtube Ads,8447,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_maceio,Maceio,33,2023-03-17,,,,22966,178.3149,Regular,Alcance,Nao Socios,Youtube Ads,8448,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_maceio,Maceio,40,2023-03-18,,,,22764,178.4249,Regular,Alcance,Nao Socios,Youtube Ads,8449,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_maceio,Maceio,36,2023-03-19,,,,22014,178.2734,Regular,Alcance,Nao Socios,Youtube Ads,8450,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_na,Fds3,1283,2023-03-16,,,,1567838,4202.67,Regular,Alcance,Nao Socios,Meta Ads,8451,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_na,Fds3,1674,2023-03-17,,,,1216020,4135.990000000001,Regular,Alcance,Nao Socios,Meta Ads,8452,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_na,Fds3,1714,2023-03-18,,,,1067362,4658.119999999999,Regular,Alcance,Nao Socios,Meta Ads,8453,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_na,Fds3,1737,2023-03-19,,,,902463,4765.909999999999,Regular,Alcance,Nao Socios,Meta Ads,8454,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_natal,Fds3,23,2023-03-16,,,,17492,161.0634,Regular,Alcance,Nao Socios,Youtube Ads,8455,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_natal,Fds3,17,2023-03-17,,,,20479,161.5898,Regular,Alcance,Nao Socios,Youtube Ads,8456,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_natal,Fds3,35,2023-03-18,,,,20365,161.3886,Regular,Alcance,Nao Socios,Youtube Ads,8457,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_natal,Fds3,42,2023-03-19,,,,19798,161.4391,Regular,Alcance,Nao Socios,Youtube Ads,8458,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_piracicaba,Fds3,5,2023-03-16,,,,8088,76.9456,Regular,Alcance,Nao Socios,Youtube Ads,8459,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_piracicaba,Fds3,17,2023-03-17,,,,9878,77.3376,Regular,Alcance,Nao Socios,Youtube Ads,8460,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_piracicaba,Fds3,13,2023-03-18,,,,9868,77.3884,Regular,Alcance,Nao Socios,Youtube Ads,8461,veiculo nao planejado para a campanha
Realizado,Marcasfilial_filial_regular_fds3_nsocios_alcance_interesses_2303_16a19_piracicaba,Fds3,27,2023-03-19,,,,9651,77.1959,Regular,Alcance,Nao Socios,Youtube Ads,8462,veiculo nao planejado para a campanha
